BX = 000 Event : 1
0x00 0000011|0001101|01000011000011|010011001011|0000011111|111010100  0x031a861a6583fd4
0x01 0000011|0001110|01011111001100|010010001100|1111101111|111011010  0x031cbe62467dfda
0x02 0000011|0001111|01011101001000|010011011001|1111110010|111010110  0x031eba426cfe5d6
0x03 0000011|0010000|01011110111101|010010010010|1111110000|111011010  0x0320bdea497e1da
0x04 0000011|0010001|01011100111001|010011100000|1111110011|111010110  0x0322b9ca707e7d6
0x05 0000011|0010010|01110000000011|010010010111|1111010000|111010111  0x0324e01a4bfa1d7
0x06 0000011|0010011|01101110010100|010010101110|1111010100|111010101  0x0326dca2577a9d5
BX = 001 Event : 2
0x00 0000011|0001101|01111001111110|010101011010|0000110010|000101101  0x031af3f2ad0642d
0x01 0000011|0001110|01000001101001|010110001110|1111011101|000110000  0x031c834ac77ba30
0x02 0000011|0001111|01111010000111|010101101111|0000110010|000101111  0x031ef43ab78642f
0x03 0000011|0010010|01111001110010|010101110101|0000110001|000101111  0x0324f392ba8622f
0x04 0000011|0010011|01001110111011|011000101010|0000011001|000110111  0x03269ddb1503237
0x05 0000011|0010110|01111010010000|010101011010|0000110010|000101101  0x032cf482ad0642d
0x06 0000011|0010111|01010001111100|010010111001|1111010111|111011000  0x032ea3e25cfafd8
BX = 010 Event : 3
0x00 0000011|0100001|01010000111101|010111100111|0000010011|111001101  0x0342a1eaf3827cd
BX = 011 Event : 4
BX = 100 Event : 5
0x00 0000011|0001000|01011110000011|010110110010|0000000110|000101111  0x0310bc1ad900c2f
0x01 0000011|0001001|01011001110000|010111111110|1111111110|000110011  0x0312b382ff7fc33
0x02 0000011|0001010|01000110111111|010100111011|1111100010|000101010  0x03148dfa9dfc42a
0x03 0000011|0001011|01110100000011|010111010111|0000100101|000110010  0x0316e81aeb84a32
0x04 0000011|0001100|01111000001001|010110001100|0000101101|000101101  0x0318f04ac605a2d
0x05 0000011|0001110|01010001100110|010000111011|0000100010|000100010  0x031ca3321d84422
0x06 0000011|0001111|01010110101110|010001100100|0000101110|000100110  0x031ead723205c26
BX = 101 Event : 6
0x00 0000011|0010011|01001101010110|010001111010|0000001100|111011011  0x03269ab23d019db
0x01 0000011|0010100|01101000100100|010100000100|1111100001|111010011  0x0328d122827c3d3
0x02 0000011|0010101|01101000111111|010011010101|1111100000|111010110  0x032ad1fa6afc1d6
0x03 0000011|0011001|01010001001001|010001011110|1111100010|111011011  0x0332a24a2f7c5db
0x04 0000011|0011010|01001110111010|010010001000|1111100110|111011001  0x03349dd2447cdd9
BX = 110 Event : 7
0x00 0000011|0000110|01011001110001|011000101100|0000000111|000110100  0x030cb38b1600e34
0x01 0000011|0000111|01011001000000|011000101100|0000000110|000110100  0x030eb2031600c34
0x02 0000011|0001000|01001011010101|010111011101|1111110011|000110000  0x031096aaeefe630
0x03 0000011|0001001|01011110000011|011001111110|0000001111|000111000  0x0312bc1b3f01e38
0x04 0000011|0001010|01011100111010|011001111100|0000001101|000111000  0x0314b9d33e01a38
0x05 0000011|0001011|01001011011111|011000000011|1111110011|000110011  0x031696fb01fe633
0x06 0000011|0010001|01101010101110|010101111110|0000100010|000101101  0x0322d572bf0442d
0x07 0000011|0010010|01000010001000|010100110100|1111100000|000101010  0x032484429a7c02a
0x08 0000011|0010011|01010111000000|011010001001|0000001000|000111010  0x0326ae03448103a
0x09 0000011|0010100|01110001100101|010110010100|0000110000|000101111  0x0328e32aca0602f
0x0a 0000011|0010110|01110001011011|010110001100|0000110000|000101111  0x032ce2dac60602f
0x0b 0000011|0011001|01010010101001|010101010100|0000000010|000101100  0x0332a54aaa0042c
0x0c 0000011|0011010|01110101111101|010111110110|0000110111|000110100  0x0334ebeafb06e34
0x0d 0000011|0011011|01011001110110|011000101011|0000000111|000110100  0x0336b3b31580e34
0x0e 0000011|0011100|01011000111001|011000101101|0000000110|000110100  0x0338b1cb1680c34
0x0f 0000011|0011101|01001000110110|010111001100|1111101110|000101111  0x033a91b2e67dc2f
0x10 0000011|0011110|01011000100010|010010110100|0000101010|000101001  0x033cb1125a05429
0x11 0000011|0011111|01011010010001|011001101101|0000001000|000110111  0x033eb48b3681037
0x12 0000011|0100000|01011001011111|011001101010|0000000111|000110111  0x0340b2fb3500e37
0x13 0000011|0100001|01001011100110|011000001000|1111110011|000110011  0x03429733047e633
BX = 111 Event : 8
BX = 000 Event : 9
BX = 001 Event : 10
