BX = 000 Event : 1
0x00 0000011|0001000|01111010100000|010100000000|1110100110|111000000  0x0310f5028074dc0
0x01 0000011|0001001|01111010110100|010100001101|1110100101|110111111  0x0312f5a286f4bbf
BX = 001 Event : 2
0x00 0000011|0000010|01000011000110|001100010011|1111001101|000100100  0x0304863189f9a24
0x01 0000011|0000011|01010010101001|011000111001|0000000000|001001000  0x0306a54b1c80048
0x02 0000011|0000111|01001101101110|010011010100|0000100010|111000110  0x030e9b726a045c6
BX = 010 Event : 3
0x00 0000011|0010011|01001001101010|010001001101|0000101001|111001000  0x0326935226853c8
BX = 011 Event : 4
0x00 0000011|0001101|01010110101101|001100010001|1111110110|000100011  0x031aad6988fec23
0x01 0000011|0001110|01011001111111|001101011110|1111111111|000101010  0x031cb3f9af7fe2a
0x02 0000011|0010000|01011010000011|001100001111|1111111111|000100011  0x0320b41987ffe23
0x03 0000011|0011001|01011101110111|001101100111|0000011001|000101100  0x0332bbb9b38322c
0x04 0000011|0011010|01010011001110|011010100010|0000001011|110101010  0x0334a67351017aa
0x05 0000011|0011011|01101110111111|010110010011|1111000011|111000000  0x0336ddfac9f87c0
0x06 0000011|0011100|01101000000100|011110100101|1111011101|110011000  0x0338d023d2fbb98
0x07 0000011|0011101|01100010111100|010110111011|1111101010|110111111  0x033ac5e2ddfd5bf
0x08 0000011|0011110|01001000111101|010001101000|0000111100|111000100  0x033c91ea34079c4
0x09 0000011|0100111|01011101001010|010010101000|0000001110|000110101  0x034eba525401c35
BX = 100 Event : 5
0x00 0000011|0000001|01100110110101|010011000000|1111010110|111001000  0x0302cdaa607adc8
0x01 0000011|0000010|01101111111110|010101100011|1110110111|110110110  0x0304dff2b1f6fb6
BX = 101 Event : 6
0x00 0000011|0100010|01011001011110|001100111010|0000001011|111010100  0x0344b2f19d017d4
0x01 0000011|0100101|01101011010011|001100110111|1111001110|111010100  0x034ad6999bf9dd4
BX = 110 Event : 7
0x00 0000011|0010101|01010101100110|010011100010|1111001101|111000101  0x032aab327179bc5
BX = 111 Event : 8
0x00 0000011|0000100|01011111111011|010111001001|0000001011|001000011  0x0308bfdae481643
0x01 0000011|0000111|01101100011011|011000110010|0001011010|001001001  0x030ed8db190b449
BX = 000 Event : 9
0x00 0000011|0001000|01110100100011|010000100111|0000111010|000110100  0x0310e91a1387434
0x01 0000011|0001001|01110101011011|010000100111|0000111110|000110100  0x0312eada1387c34
0x02 0000011|0001011|01110101000010|010001000101|0000111100|000111000  0x0316ea122287838
0x03 0000011|0001100|01100001000101|010111110101|0000010010|001000101  0x0318c22afa82445
0x04 0000011|0001101|01110100010011|010000110010|0000111001|000110101  0x031ae89a1907235
BX = 001 Event : 10
0x00 0000011|0010010|01010111000100|010010010000|1111111000|111000110  0x0324ae22487f1c6
0x01 0000011|0010011|01010110000000|010010000101|1111111011|111000111  0x0326ac0242ff7c7
0x02 0000011|0010100|01010111001100|010010010101|1111111000|111000110  0x0328ae624aff1c6
0x03 0000011|0010101|01010110001000|010010001011|1111111010|111000110  0x032aac4245ff5c6
0x04 0000011|0010110|01100011011100|001101110101|1111010100|111010101  0x032cc6e1bafa9d5
0x05 0000011|0010111|01100011011010|001101110011|1111010100|111010101  0x032ec6d1b9fa9d5
0x06 0000011|0011000|01000100111110|010001000000|0000110011|111001110  0x033089f220067ce
0x07 0000011|0011001|01000100000001|010000111111|0000110101|111001110  0x0332880a1f86bce
