BX = 000 Event : 1
0x00 0000011|0000010|00111101010010100|00100001|1010111000|000011111  0x01823d4a10d701f
BX = 001 Event : 2
0x00 0000011|0000101|00111101101010110|10000011|1010100111|110100000  0x01853dab41d4fa0
BX = 010 Event : 3
BX = 011 Event : 4
0x00 0000011|0000011|00111010100100110|00110010|1011011110|000110111  0x01833a93195bc37
0x01 0000011|0000100|00110111001011100|00110110|1010111100|000111100  0x0184372e1b5783c
0x02 0000011|0000111|00111001100101000|00010110|1011010100|000010100  0x018739940b5a814
0x03 0000011|0010011|00111100111111100|01110001|1010100011|001011110  0x01933cfe38d465e
0x04 0000011|0011000|00111100001011110|00100000|1011111000|000100111  0x01983c2f105f027
BX = 100 Event : 5
0x00 0000011|0000011|00111010110111000|10011111|1100000111|110101010  0x01833adc4fe0faa
BX = 101 Event : 6
0x00 0000011|0001001|00111100001010000|11111101|1100010110|111111000  0x01893c287ee2df8
0x01 0000011|0001010|00110101101101000|00001011|1011010101|000001001  0x018a35b405daa09
0x02 0000011|0001011|00111100000101110|11111110|1100010101|111111000  0x018b3c177f62bf8
0x03 0000011|0001100|00111110100101000|11111110|1010100111|111111000  0x018c3e947f54ff8
0x04 0000011|0001101|00111110100101000|00000100|1010100111|000000000  0x018d3e940254e00
0x05 0000011|0001110|00111110011001000|11111110|1010100110|111111000  0x018e3e647f54df8
BX = 110 Event : 7
0x00 0000011|0001001|00111111100001110|00101010|1010110110|000101111  0x01893f871556c2f
BX = 111 Event : 8
BX = 000 Event : 9
0x00 0000011|0000011|00111110101110010|11101011|1100100001|111110011  0x01833eb975e43f3
0x01 0000011|0001110|00110110010110110|00010101|1011011100|000000110  0x018e365b0adb806
0x02 0000011|0001111|00111110110010010|01001011|1100001101|000111101  0x018f3ec925e1a3d
0x03 0000011|0010000|00111010010010000|01100100|1011011101|001011110  0x01903a48325ba5e
BX = 001 Event : 10
0x00 0000011|0000000|00111000000100100|01001000|1011000110|001001011  0x018038122458c4b
0x01 0000011|0000001|00110111000101000|01001000|1010110111|001001010  0x018137142456e4a
