BX = 000 Event : 1
BX = 001 Event : 2
BX = 010 Event : 3
BX = 011 Event : 4
0x00 0000011|0000001|00111110001101|010010111010|0000101111|111000010  0x03027c6a5d05fc2
0x01 0000011|0000010|00111100101110|010010011110|0000110100|111000101  0x030479724f069c5
BX = 100 Event : 5
BX = 101 Event : 6
0x00 0000011|0010000|00101001001101|011100110000|1110010010|001011110  0x0320526b987245e
BX = 110 Event : 7
0x00 0000011|0000011|00101111001111|011100100100|1110110011|001010111  0x03065e7b9276657
0x01 0000011|0000100|00101111001000|011100110001|1110110011|001011000  0x03085e4398f6658
0x02 0000011|0000101|00111101010000|010100001100|1110110000|001000000  0x030a7a828676040
0x03 0000011|0000110|00111011000110|001111011001|1111000100|000101100  0x030c7631ecf882c
0x04 0000011|0010100|00011011001111|011101011001|0010000101|110011100  0x0328367bac90b9c
0x05 0000011|0010101|00011010001100|011101110010|0010000111|110011011  0x032a3463b910f9b
BX = 111 Event : 8
0x00 0000011|0000110|00100110010111|011001100000|0001100111|110101101  0x030c4cbb300cfad
0x01 0000011|0000111|00101000110010|011101000000|0001100010|110011110  0x030e5193a00c59e
BX = 000 Event : 9
BX = 001 Event : 10
0x00 0000011|0000101|00110100001100|011011101011|1110101101|001011001  0x030a686375f5a59
