BX = 000 Event : 1
0x00 0000011|0000010|00110001010000000|00101011|1010111000|000011111  0x0182314015d701f
BX = 001 Event : 2
BX = 010 Event : 3
BX = 011 Event : 4
0x00 0000011|0000011|00101111111110010|01000010|1011011110|000110111  0x01832ff9215bc37
0x01 0000011|0000100|00101011010010100|01000111|1010111100|000111100  0x01842b4a23d783c
0x02 0000011|0000101|00111000111110010|00011000|1100100000|000010000  0x018538f90c64010
0x03 0000011|0000111|00101110100110110|00011100|1011010100|000010100  0x01872e9b0e5a814
0x04 0000011|0001000|00111000010010110|01000111|1100011011|000111100  0x0188384b23e363c
0x05 0000011|0010010|00111100111010000|00100111|1101000100|000100011  0x01923ce813e8823
0x06 0000011|0011000|00110010100101100|00101100|1011111000|000100111  0x01983296165f027
BX = 100 Event : 5
0x00 0000011|0000011|00110001110101000|10000111|1100000111|110101010  0x018331d443e0faa
BX = 101 Event : 6
0x00 0000011|0000000|00111100000011110|11100010|1011110001|111100001  0x01803c0f715e3e1
0x01 0000011|0001001|00110011101010000|11111011|1100010110|111111000  0x018933a87de2df8
0x02 0000011|0001010|00101010110001010|00001110|1011010101|000001001  0x018a2ac5075aa09
0x03 0000011|0001011|00110011100100100|11111100|1100010101|111111000  0x018b33927e62bf8
0x04 0000011|0001100|00110001111010000|11111100|1010100111|111111000  0x018c31e87e54ff8
0x05 0000011|0001101|00110001111010000|00000101|1010100111|000000000  0x018d31e802d4e00
0x06 0000011|0001110|00110001101001110|11111100|1010100110|111111000  0x018e31a77e54df8
0x07 0000011|0011001|00111011110000010|10010111|1011101111|110111000  0x01993bc14bddfb8
0x08 0000011|0011011|00111011101110010|10010110|1011101111|110110111  0x019b3bb94b5dfb7
0x09 0000011|0011100|00111011101111010|10010111|1011101111|110111001  0x019c3bbd4bddfb9
0x0a 0000011|0011110|00111011101100100|10010111|1011101110|110111000  0x019e3bb24bdddb8
0x0b 0000011|0011111|00111101001011000|00000110|1011111001|000000001  0x019f3d2c035f201
BX = 110 Event : 7
0x00 0000011|0000100|00110111111110000|11110000|1100000000|111111000  0x018437f878601f8
0x01 0000011|0001001|00110011011001110|00111000|1010110110|000101111  0x018933671c56c2f
0x02 0000011|0001010|00111101100100000|00001101|1100000000|000000111  0x018a3d9006e0007
0x03 0000011|0001100|00111110011000000|00001111|1100000101|000001001  0x018c3e6007e0a09
BX = 111 Event : 8
0x00 0000011|0000000|00111111100011000|11010001|1100001001|111011110  0x01803f8c68e13de
0x01 0000011|0000001|00111111000011010|11100001|1100000101|111101101  0x01813f0d70e0bed
0x02 0000011|0000010|00111111011111010|11010000|1100001001|111011101  0x01823f7d68613dd
BX = 000 Event : 9
0x00 0000011|0000010|00111001010110110|11100111|1100110101|111110010  0x0182395b73e6bf2
0x01 0000011|0000011|00110110101000010|11101000|1100100001|111110011  0x018336a174643f3
0x02 0000011|0001110|00101011101100100|00010111|1011011100|000000110  0x018e2bb20bdb806
0x03 0000011|0001111|00110101111100110|01011101|1100001101|000111101  0x018f35f32ee1a3d
BX = 001 Event : 10
0x00 0000011|0000000|00101100100100010|01011110|1011000110|001001011  0x01802c912f58c4b
0x01 0000011|0000001|00101010111111110|01011110|1010110111|001001010  0x01812aff2f56e4a
0x02 0000011|0000010|00111000100000000|01010001|1100011101|000111111  0x0182388028e3a3f
