BX = 000 Event : 1
0x25 1111100|110101101000|01010111011011|110 0xf9ad0aede
0x26 1110101|110011111111|01100000100011|010 0xeb9fec11a
0x27 0101110|101010000101|01011111011101|001 0x5d50abee9
0x28 0010010|100111000100|01101010111010|010 0x25388d5d2
0x29 1110111|100000011000|01001000010001|100 0xef030908c
BX = 001 Event : 2
0x00 1101010|011111111111|01010111000001|010 0xd4ffeae0a
0x01 0011110|011111011000|01000101001011|000 0x3cfb08a58
0x02 1111100|011111100111|01010111001100|001 0xf8fceae61
0x03 1110101|011111101001|01001110001111|010 0xeafd29c7a
0x04 1101001|011111101101|01001010101101|100 0xd2fda956c
0x05 1100101|011111110000|01010111111001|100 0xcafe0afcc
0x06 0011001|001010010010|01100100111111|110 0x32524c9fe
0x07 0010000|001010100000|01011010110011|101 0x20540b59d
0x08 1011101|011100001111|01000100000101|000 0xbae1e8828
0x09 0000011|001010101011|01111101101010|100 0x06556fb54
0x0a 0010110|001001111001|01010110010010|010 0x2c4f2ac92
0x0b 0000111|001010000110|01000111011011|100 0x0e50c8edc
0x0c 0010100|010110000101|01011111011000|010 0x28b0abec2
0x0d 1111101|010110001110|01110011000110|110 0xfab1ce636
0x0e 0001001|001001000011|01111000010010|000 0x12486f090
0x0f 0001111|001000100010|01011000010011|000 0x1e444b098
0x10 0000111|001111011100|01100010111000|110 0x0e7b8c5c6
0x11 0001000|001111001000|01010010010001|100 0x10790a48c
0x12 0110000|000110111100|01101110011111|010 0x60378dcfa
0x13 1011001|000101011110|01001111001111|101 0xb22bc9e7d
0x14 1010111|000101110111|01000101001101|000 0xae2ee8a68
0x15 1011100|000011001001|01011001101000|000 0xb8192b340
0x16 1011100|000011001100|01011001101000|000 0xb8198b340
0x17 1100000|000000011000|01001010111111|100 0xc003095fc
0x18 1010111|111111011000|01000000101100|010 0xaffb08162
0x19 1100011|111101101010|01011000011001|000 0xc7ed4b0c8
0x1a 1011010|111100110111|01010010111101|101 0xb5e6ea5ed
0x1b 1011011|111001100011|01011000011010|010 0xb7cc6b0d2
0x1c 0000100|000110001100|01011000001100|000 0x08318b060
0x1d 0000100|000110001100|01010111000101|100 0x08318ae2c
0x1e 0000100|000110010001|01011000001000|100 0x08322b044
0x1f 0000111|000101000110|01110100110101|101 0x0e28ce9ad
0x20 0000000|000011010001|01101110000100|001 0x001a2dc21
0x21 0000011|000011111110|01011100000000|010 0x061fcb802
0x22 0000011|000011111110|01011011101100|101 0x061fcb765
0x23 0000011|111110111111|01011011111110|001 0x07f7eb7f1
0x24 0001001|111101010001|01100010100101|110 0x13ea2c52e
0x25 0000111|111011100111|01110010111000|101 0x0fdcee5c5
0x26 0000111|111011101010|01110010111000|101 0x0fdd4e5c5
0x27 0000010|111010000110|01011101000011|010 0x05d0cba1a
0x28 1111011|110010010111|01101100011000|110 0xf792ed8c6
0x29 0000110|110010011100|01011110010001|101 0x0d938bc8d
0x2a 0010001|110010100100|01011011011100|011 0x23948b6e3
0x2b 0101010|110010111000|01110011000110|011 0x55970e633
0x2c 0001111|110010111001|01000010010000|101 0x1f9728485
0x2d 1110011|110000010100|01011000110010|100 0xe7828b194
0x2e 0100011|101100110100|01010011000111|101 0x47668a63d
0x2f 0100110|111000110100|01011100101000|011 0x4dc68b943
0x30 0001001|111000110011|01001110101011|110 0x13c669d5e
0x31 0001010|111000110101|01001110110100|000 0x15c6a9da0
0x32 1110111|101001110000|01100110110001|110 0xef4e0cd8e
0x33 0011000|101001111110|01110110100011|010 0x314fced1a
0x34 0010101|110111001000|01011110011011|100 0x2bb90bcdc
0x35 0010111|110111001010|01011110011011|000 0x2fb94bcd8
0x36 0101011|101010000011|01011000001110|100 0x57506b074
0x37 0011001|110111101011|01010011110111|000 0x33bd6a7b8
0x38 0011001|110111101101|01001110001000|110 0x33bda9c46
0x39 0011010|110111101111|01001110000011|110 0x35bde9c1e
0x3a 0101101|110110000111|01101100011001|101 0x5bb0ed8cd
0x3b 1111011|101010000010|01000100001010|010 0xf75048852
0x3c 1101011|100110110100|01101011010110|000 0xd7368d6b0
0x3d 1110001|100110110111|01110010110110|101 0xe336ee5b5
0x3e 1101110|110100001111|01001011001000|011 0xdda1e9643
0x3f 1110001|100110110111|01110100000110|100 0xe336ee834
0x40 1111101|100110111100|01111110101111|101 0xfb378fd7d
0x41 0010001|100111000010|01011000000001|110 0x23384b00e
0x42 0001101|100111010001|01011000100000|110 0x1b3a2b106
0x43 0001111|100111010011|01001011101011|010 0x1f3a6975a
0x44 1111100|100011101100|01011000101101|100 0xf91d8b16c
0x45 0001101|100011110101|01111001111100|000 0x1b1eaf3e0
0x46 0001101|100011110101|01111010001111|100 0x1b1eaf47c
0x47 0100100|100011111101|01011110111111|000 0x491fabdf8
0x48 1101100|100000000010|01010110110010|001 0xd9004ad91
0x49 1101100|100000000011|01100011110000|010 0xd9006c782
0x4a 1100101|100000010001|01001101000011|010 0xcb0229a1a
BX = 010 Event : 3
0x00 0011111|011111101000|01111001110010|010 0x3efd0f392
0x01 1101110|011111111100|01100010001101|110 0xdcff8c46e
0x02 0001011|011100001100|01111111010001|101 0x16e18fe8d
0x03 1110001|011001001001|01110100001111|101 0xe2c92e87d
0x04 1101010|011001001101|01100001110010|000 0xd4c9ac390
0x05 0000001|010110001100|01111101001111|100 0x02b18fa7c
0x06 0001110|000111101000|01011010110001|011 0x1c3d0b58b
0x07 1101000|010110000111|01001111010011|110 0xd0b0e9e9e
0x08 1011010|000101101000|01010100111001|010 0xb42d0a9ca
0x09 1011111|000010101101|01000011101011|000 0xbe15a8758
0x0a 1011001|000000111010|01001111111101|001 0xb20749fe9
0x0b 0000000|010001101000|01011100000111|010 0x008d0b83a
0x0c 0100100|010000111010|01010000001010|001 0x48874a051
0x0d 0010010|010001000111|01010000110100|001 0x2488ea1a1
0x0e 0010000|010001001001|01001111100000|100 0x208929f04
0x0f 0010110|001111010100|01011001100111|100 0x2c7a8b33c
0x10 1101100|001111011010|01001101110010|010 0xd87b49b92
0x11 1100100|111111101011|01011010110001|101 0xc9fd6b58d
0x12 0000100|001101100101|01011101000111|100 0x086caba3c
0x13 0000100|001101100101|01011101010100|000 0x086cabaa0
0x14 1110111|001101101100|01110011110101|101 0xee6d8e7ad
0x15 1100010|111101001100|01010100100010|001 0xc5e98a911
0x16 1010111|111100001111|01000100010000|101 0xafe1e8885
0x17 1010111|111100010001|01000100010000|101 0xafe228885
0x18 1011111|111011001100|01000111001110|110 0xbfd988e76
0x19 1100010|111011001110|01010101111101|001 0xc5d9cabe9
0x1a 1100010|111011011000|01010011111110|001 0xc5db0a7f1
0x1b 1100011|111011100111|01010111101010|001 0xc7dceaf51
0x1c 1011000|111010010101|01001000100000|100 0xb1d2a9104
0x1d 1011001|111010100010|01001101011001|010 0xb3d449aca
0x1e 0000100|000110001001|01010111010000|010 0x08312ae82
0x1f 0001000|000100011001|01101000000001|101 0x10232d00d
0x20 0001000|000100101010|01100111011100|010 0x10254cee2
0x21 1111111|000011001110|01110101101101|010 0xfe19ceb6a
0x22 0000000|000011110100|01111111001111|101 0x001e8fe7d
0x23 0000000|000011110100|01101010010001|101 0x001e8d48d
0x24 0000111|000001111000|01101101001010|101 0x0e0f0da55
0x25 0001000|000010001010|01100111111111|110 0x10114cffe
0x26 0001000|000010101111|01100111101001|000 0x1015ecf48
0x27 0000111|000010110010|01101100010010|101 0x0e164d895
0x28 0000000|000000101000|01101001101110|000 0x00050d370
0x29 1111111|000000110000|01110100101101|101 0xfe060e96d
0x2a 0000000|000000111100|01101110000000|100 0x00078dc04
0x2b 0000011|000001000100|01011001101001|100 0x06088b34c
0x2c 0000010|000001011101|01011111101011|100 0x040babf5c
0x2d 1111111|000001110011|01110100011110|100 0xfe0e6e8f4
0x2e 0000111|000000000001|01101111101101|101 0x0e002df6d
0x2f 0000111|000000010000|01110111010010|101 0x0e020ee95
0x30 0000111|000000010011|01111000010011|101 0x0e026f09d
0x31 0000001|111110101000|01100100000001|001 0x03f50c809
0x32 0000000|111110111111|01101001000111|100 0x01f7ed23c
0x33 0000000|111011110011|01101100110010|110 0x01de6d996
0x34 0000000|111100010100|01100110010000|101 0x01e28cc85
0x35 0000010|111100011011|01011110111100|100 0x05e36bde4
0x36 0000010|111100101000|01100000010010|000 0x05e50c090
0x37 0001011|111011010001|01011000101001|000 0x17da2b148
0x38 0000000|111010001011|01111101111100|000 0x01d16fbe0
0x39 0000000|111010010101|01111110001110|100 0x01d2afc74
0x3a 0000111|110010011110|01100010111110|000 0x0f93cc5f0
0x3b 0101101|110010111000|01011110111111|000 0x5b970bdf8
0x3c 1110100|110010100101|01001100110000|000 0xe994a9980
0x3d 1110110|110010100111|01001100110100|010 0xed94e99a2
0x3e 0001100|101110110110|01001000111111|001 0x1976c91f9
0x3f 1110110|101100100010|01010010011100|110 0xed644a4e6
0x40 1100001|101001110111|01001110110001|110 0xc34ee9d8e
0x41 1110010|101001111101|01010100000001|000 0xe54faa808
0x42 1111011|100111001011|01000100111010|010 0xf739689d2
0x43 0000111|100111001111|01010100100010|100 0x0f39ea914
0x44 1101001|100011100110|01100011101011|110 0xd31ccc75e
0x45 0100001|100100001101|01001001001011|001 0x4321a9259
0x46 1101111|100000000011|01010110111110|001 0xdf006adf1
0x47 0000000|111000101001|01001010000100|000 0x01c529420
0x48 1110010|100000000110|01100100000110|101 0xe500cc835
0x49 0010101|110111000110|01011000100010|010 0x2bb8cb112
0x4a 0001000|110111010110|01010111101000|011 0x11bacaf43
0x4b 0000010|110101010011|01101000010000|000 0x05aa6d080
0x4c 0001101|110101011111|01100000101111|001 0x1babec179
0x4d 1111010|110101101010|01000000000011|010 0xf5ad4801a
0x4e 1111000|110100000000|01011101011001|001 0xf1a00bac9
0x4f 0010110|110100010101|01011000111101|110 0x2da2ab1ee
0x50 0101011|110100100110|01101001011110|001 0x57a4cd2f1
0x51 1110001|110100010010|01001000110010|101 0xe3a249195
0x52 0000111|110100100000|01001101011000|011 0x0fa409ac3
0x53 1111101|100000001010|01110100001100|001 0xfb014e861
0x54 0101100|100000011100|01011110011111|110 0x59038bcfe
0x55 1101100|100000010011|01010111110000|101 0xd9026af85
BX = 011 Event : 4
0x00 0101100|011111100011|01100111001100|101 0x58fc6ce65
0x01 0011000|011111101100|01011010000010|001 0x30fd8b411
0x02 0000000|011111110110|01011010011110|010 0x00fecb4f2
0x03 1110110|011111111000|01101010000001|001 0xecff0d409
0x04 1110001|011111111100|01011000001010|101 0xe2ff8b055
0x05 1110000|011111111100|01011010000100|101 0xe0ff8b425
0x06 1110011|011111101010|01001100100001|101 0xe6fd4990d
0x07 0001110|001011101110|01101001011000|010 0x1c5dcd2c2
0x08 0000100|001011110110|01111111100011|110 0x085ecff1e
0x09 1110111|001011111110|01111110011110|001 0xee5fcfcf1
0x0a 1101111|001100000100|01111110110111|110 0xde608fdbe
0x0b 1101001|001011110111|01011000111010|000 0xd25eeb1d0
0x0c 0100011|011100000011|01100111001001|010 0x46e06ce4a
0x0d 0101011|001001111101|01100100110011|011 0x564fac99b
0x0e 0011001|011000101000|00111111001101|101 0x32c507e6d
0x0f 0101011|010101111100|01011111011100|101 0x56af8bee5
0x10 0101000|010101111110|01011000110010|001 0x50afcb191
0x11 0011001|010110000010|01101100101010|110 0x32b04d956
0x12 0010100|010110000100|01101100100010|101 0x28b08d915
0x13 1110111|010110010000|01100011101001|110 0xeeb20c74e
0x14 0010010|001001111001|01000001000010|100 0x244f28214
0x15 1110010|001010100101|01011001001100|010 0xe454ab262
0x16 0110000|001000010111|01100010001101|001 0x6042ec469
0x17 1110111|010011101110|01100101010101|110 0xee9dccaae
0x18 1111100|001000110111|01010110000100|010 0xf846eac22
0x19 1100011|010011100111|01010111011000|010 0xc69ceaec2
0x1a 0101001|010001001100|01011100011111|101 0x52898b8fd
0x1b 1111110|010001101010|01011110110110|010 0xfc8d4bdb2
0x1c 0001110|010001001001|01001000100111|001 0x1c8929139
0x1d 0001001|010001001101|01001100010110|001 0x1289a98b1
0x1e 0000110|010001001110|01001010101110|001 0x0c89c9571
0x1f 0101010|000111000110|01011110011011|111 0x5438cbcdf
0x20 0101010|000111000110|01011111000101|000 0x5438cbe28
0x21 0010101|000111011101|01101010001011|011 0x2a3bad45b
0x22 0101111|001111000010|01011000100001|100 0x5e784b10c
0x23 0011011|001110111001|01001011010011|001 0x367729699
0x24 0010010|001111000010|01010111111010|101 0x24784afd5
0x25 1101110|001111011010|01010100111100|101 0xdc7b4a9e5
0x26 0001111|000111100110|01011111111001|101 0x1e3ccbfcd
0x27 0001111|000111100110|01100000010100|000 0x1e3ccc0a0
0x28 0000010|000111110110|01100000011011|010 0x043ecc0da
0x29 0100100|001101001101|01111010101010|110 0x4869af556
0x2a 1111101|001101101000|01110111000000|110 0xfa6d0ee06
0x2b 1111101|001101010101|01010000001011|100 0xfa6aaa05c
0x2c 1111011|000111011110|01010001110110|001 0xf63bca3b1
0x2d 1011011|000101110000|01010111111111|010 0xb62e0affa
0x2e 1100001|000100101010|01001110110011|010 0xc22549d9a
0x2f 1100001|000100101101|01001110111010|000 0xc225a9dd0
0x30 1100000|000100111110|01001101111111|100 0xc027c9bfc
0x31 1100001|000100111110|01010000101000|000 0xc227ca140
0x32 1100001|000101000001|01010000110011|110 0xc2282a19e
0x33 1100010|000010011110|01010101010100|000 0xc413caaa0
0x34 1100001|000010100000|01010000110001|101 0xc2140a18d
0x35 1100010|000010101000|01010100011110|110 0xc4150a8f6
0x36 1100010|000010101010|01010100010000|000 0xc4154a880
0x37 1100010|000010101010|01010101101011|001 0xc4154ab59
0x38 1100001|000010101111|01001110101000|100 0xc215e9d44
0x39 1100011|000000011111|01010111001010|110 0xc603eae56
0x3a 1011010|111110011001|01010100011101|001 0xb5f32a8e9
0x3b 1011100|111111000100|01011010101101|001 0xb9f88b569
0x3c 1011001|111100000111|01001111000001|001 0xb3e0e9e09
0x3d 1011000|111100111100|01001010001101|101 0xb1e78946d
0x3e 1011000|111100111110|01001001000001|110 0xb1e7c920e
0x3f 1010111|111001100101|01000100110101|101 0xafcca89ad
0x40 1010111|111001111111|01000000110001|100 0xafcfe818c
0x41 0000011|000101101011|01011001001111|000 0x062d6b278
0x42 0000100|000110001110|01011000000100|000 0x0831cb020
0x43 0001000|000100101010|01100100110011|110 0x10254c99e
0x44 0001001|000101000001|01100010111011|101 0x12282c5dd
0x45 0001100|000101000110|01010110011011|010 0x1828cacda
0x46 0000000|000011101100|01101001101110|101 0x001d8d375
0x47 0001010|000010101101|01011011101101|001 0x1415ab769
0x48 0000101|000000101000|01010101011000|100 0x0a050aac4
0x49 0000011|000000110010|01011011101000|010 0x06064b742
0x4a 1111111|000001011111|01111011101111|101 0xfe0bef77d
0x4b 1111111|000001101100|01111010100010|101 0xfe0d8f515
0x4c 0001010|111111101000|01011101101011|100 0x15fd0bb5c
0x4d 0000111|000000011111|01110011110100|010 0x0e03ee7a2
0x4e 0000100|111110010010|01010110011010|001 0x09f24acd1
0x4f 0000011|111110111111|01011010010000|101 0x07f7eb485
0x50 0000011|111111001011|01011010010100|100 0x07f96b4a4
0x51 1111111|111100000000|01110010010111|010 0xffe00e4ba
0x52 0000001|111100101101|01100001110010|010 0x03e5ac392
0x53 0000011|111001110100|01011001111100|010 0x07ce8b3e2
0x54 0000001|110010011011|01110100010110|000 0x03936e8b0
0x55 0001000|110010110010|01010011000000|110 0x11964a606
0x56 1111101|110000011011|01011010010110|100 0xfb836b4b4
0x57 0001101|110000100111|01011011010110|101 0x1b84eb6b5
0x58 0001110|110000111110|01000101111100|101 0x1d87c8be5
0x59 0000111|101110011111|01111001111000|101 0x0f73ef3c5
0x5a 0100010|101110101111|01011000000100|010 0x4575eb022
0x5b 0011010|101110111101|01010111011011|100 0x3577aaedc
0x5c 1111011|101100010100|01101110010010|001 0xf7628dc91
0x5d 1111000|101001110000|01101101101101|110 0xf14e0db6e
0x5e 0000101|101010000110|01001100000000|110 0x0b50c9806
0x5f 1101101|100110110101|01111101101111|110 0xdb36afb7e
0x60 1110001|100110110111|01111100001001|000 0xe336ef848
0x61 0000110|100111001110|01011000100101|110 0x0d39cb12e
0x62 0100100|111000110110|01110001010111|110 0x49c6ce2be
0x63 0001111|111000111011|01001111100101|011 0x1fc769f2b
0x64 0010100|100011110111|01100001001001|001 0x291eec249
0x65 0000111|110110111001|01100100001000|101 0x0fb72c845
BX = 100 Event : 5
0x00 1101101|011111111100|01101110010101|010 0xdaff8dcaa
0x01 0001110|001011101110|01101101000011|101 0x1c5dcda1d
0x02 1110111|011111101000|01001010110010|101 0xeefd09595
0x03 0101000|001001111111|01111110100011|101 0x504fefd1d
0x04 0100101|011100000011|01011101110111|010 0x4ae06bbba
0x05 0001111|011100001100|01011001000010|001 0x1ee18b211
0x06 0000010|001010101101|01100111110010|000 0x0455acf90
0x07 0000110|011001000000|01111011000100|100 0x0cc80f624
0x08 0010100|011000101010|01000010110010|101 0x28c548595
0x09 0001010|001001000011|01100110101010|100 0x14486cd54
0x0a 0001011|010101111000|01000110000000|100 0x16af08c04
0x0b 1011000|111111000110|01001000011001|001 0xb1f8c90c9
0x0c 1011010|111100101000|01010100011001|001 0xb5e50a8c9
0x0d 1011001|111001101010|01001101000010|101 0xb3cd49a15
0x0e 0010011|010011100010|01100010011001|011 0x269c4c4cb
0x0f 0010001|010011100011|01100010011001|010 0x229c6c4ca
0x10 0010110|010001010111|01110100010100|010 0x2c8aee8a2
0x11 1110101|010001101110|01111111001010|101 0xea8dcfe55
0x12 0000011|000101011001|01011100001111|010 0x062b2b87a
0x13 0001010|000101011111|01011100100100|010 0x142beb922
0x14 0000111|000010111100|01101110110101|110 0x0e178ddae
0x15 0000000|111110010100|01101100010011|100 0x01f28d89c
0x16 0000111|111101111001|01111010000011|101 0x0fef2f41d
0x17 1111111|111011111011|01111010111100|000 0xffdf6f5e0
0x18 1111111|111011111101|01111011000001|001 0xffdfaf609
0x19 0000010|111100011110|01011110111010|100 0x05e3cbdd4
0x1a 0000010|111100011110|01011101111101|101 0x05e3cbbed
0x1b 0000001|111100100000|01100000101100|010 0x03e40c162
0x1c 0000101|111100110100|01010101010100|000 0x0be68aaa0
0x1d 0000111|111011100010|01110100110011|101 0x0fdc4e99d
0x1e 0000111|111011101100|01110100001110|010 0x0fdd8e872
0x1f 0001110|110010100100|01101101011100|110 0x1d948dae6
0x20 0010001|110010111001|01001010110001|100 0x23972958c
0x21 1111000|101100010011|01111001010010|011 0xf1626f293
0x22 0101011|111000111000|01010111001010|011 0x57c70ae53
0x23 0010000|111000111001|01010110011000|001 0x21c72acc1
0x24 0001001|110110111001|01011100110101|001 0x13b72b9a9
0x25 0000001|110111010010|01000101110000|100 0x03ba48b84
0x26 0010011|101100101110|01001010101111|101 0x2765c957d
0x27 0010111|101100110000|01000110100111|000 0x2f6608d38
0x28 0100000|101100110100|01000110100011|010 0x416688d1a
0x29 1110010|101001101110|01100101100011|011 0xe54dccb1b
0x2a 0101010|101010000011|01011010001000|001 0x55506b441
0x2b 0001001|110101111100|01001001001101|000 0x13af89268
0x2c 0011111|100111001001|01100010101011|000 0x3f392c558
0x2d 0000101|110100100000|01000010110010|010 0x0ba408592
0x2e 0100001|100111001010|01100010110111|101 0x43394c5bd
0x2f 0100001|100111001010|01100110101011|010 0x43394cd5a
0x30 1101000|100000000010|01111100010110|110 0xd1004f8b6
0x31 1101101|100000000011|01011110010010|001 0xdb006bc91
0x32 1101010|100000000011|01111101001111|100 0xd5006fa7c
0x33 1110001|100000000110|01111100000111|100 0xe300cf83c
BX = 101 Event : 6
0x00 1110100|011111101001|01000100110101|010 0xe8fd289aa
0x01 0001011|001011110001|01100010101100|001 0x165e2c561
0x02 0010100|011100001001|01101011101111|000 0x28e12d778
0x03 1111101|011100010010|01101011000010|100 0xfae24d614
0x04 0001101|011011111011|01000100000001|101 0x1adf6880d
0x05 1011100|011100001111|01000010010100|001 0xb8e1e84a1
0x06 0001001|001011110001|01110101000010|011 0x125e2ea13
0x07 0011001|001001110101|01010011110011|000 0x324eaa798
0x08 0001001|010110001001|01111110110101|010 0x12b12fdaa
0x09 1101010|010110010101|01101101101000|000 0xd4b2adb40
0x0a 0011111|010101110000|01001011001101|011 0x3eae0966b
0x0b 1100100|010110000111|01000011111000|000 0xc8b0e87c0
0x0c 0001111|001010000001|01010011100111|101 0x1e502a73d
0x0d 0000100|010011101000|01111100001100|101 0x089d0f865
0x0e 0000010|010011101001|01101100101101|110 0x049d2d96e
0x0f 0100000|001000001011|01010001101011|000 0x40416a358
0x10 1110111|010001011011|01011001000000|100 0xee8b6b204
0x11 1110101|010001011101|01011001000111|100 0xea8bab23c
0x12 0101000|000111001010|01011011010000|011 0x50394b683
0x13 1111100|001111100101|01011110100010|100 0xf87cabd14
0x14 0001000|001111001000|01010001111100|010 0x10790a3e2
0x15 0010111|000110111010|01000000000011|101 0x2e374801d
0x16 1011011|000110000111|01010101101110|100 0xb630eab74
0x17 1010111|000110010011|01000010010011|101 0xae326849d
0x18 1011001|000000100110|01001100101111|100 0xb204c997c
0x19 1011011|000000101000|01010111000011|101 0xb6050ae1d
0x1a 1011011|000001000100|01010111000011|101 0xb6088ae1d
0x1b 1011000|000001100010|01001011000000|000 0xb00c49600
0x1c 1100100|111111110101|01011010101111|000 0xc9feab578
0x1d 1100000|111111111100|01001011001101|010 0xc1ff8966a
0x1e 1011111|000000011010|01000110100111|101 0xbe0348d3d
0x1f 1100000|000000100111|01001100100001|100 0xc004e990c
0x20 1100011|000000100111|01010110101010|100 0xc604ead54
0x21 1011011|111111001011|01010111101000|001 0xb7f96af41
0x22 1100100|111011010001|01011010010001|101 0xc9da2b48d
0x23 0000010|000101101011|01011101100101|001 0x042d6bb29
0x24 0000011|000011001100|01011001001101|010 0x06198b26a
0x25 1111111|000011010110|01110001001001|110 0xfe1ace24e
0x26 0000010|000011110100|01011111000111|010 0x041e8be3a
0x27 0000111|000010001111|01110010100111|000 0x0e11ee538
0x28 0001010|000010010001|01011110111100|001 0x14122bde1
0x29 0001010|000010010100|01011101010001|110 0x14128ba8e
0x2a 0000100|000001001001|01010111111111|000 0x08092aff8
0x2b 0000011|000001001011|01011100010011|100 0x06096b89c
0x2c 0000000|000001100100|01111101010101|101 0x000c8faad
0x2d 0000111|111111011001|01110000111011|001 0x0ffb2e1d9
0x2e 0001000|111111011100|01100110011100|000 0x11fb8cce0
0x2f 0001001|111111100110|01100011100011|000 0x13fccc718
0x30 0000111|111111110010|01110000111011|001 0x0ffe4e1d9
0x31 0000111|111111111111|01111101101111|100 0x0fffefb7c
0x32 0000000|111110110010|01111110001001|110 0x01f64fc4e
0x33 0000010|111110110111|01011101101110|100 0x05f6ebb74
0x34 0000100|111111000001|01010111101110|100 0x09f82af74
0x35 1111111|111111011010|01110000101110|000 0xfffb4e170
0x36 0000011|111100111100|01011010111001|110 0x07e78b5ce
0x37 0001000|111010110000|01100110011000|100 0x11d60ccc4
0x38 0000111|111011011011|01110011111000|010 0x0fdb6e7c2
0x39 0000000|111001101101|01100110101110|010 0x01cdacd72
0x3a 0000000|111010001011|01111110001011|100 0x01d16fc5c
0x3b 1101000|110010011101|01001111101000|110 0xd193a9f46
0x3c 1110011|110000010111|01110101111100|110 0xe782eebe6
0x3d 0000111|110000100010|01011010101100|100 0x0f844b564
0x3e 0000000|101110010110|01010101011011|000 0x0172caad8
0x3f 0001011|101110100010|01111000101101|010 0x17744f16a
0x40 1111011|101100010100|01101110000011|110 0xf7628dc1e
0x41 0011011|101100100001|01111101100010|101 0x37642fb15
0x42 1111110|101001110010|01100011100110|110 0xfd4e4c736
0x43 0000011|101001110100|01100010000111|101 0x074e8c43d
0x44 0011001|101001111110|01101001001000|010 0x334fcd242
0x45 0001101|101010001000|01010110100001|100 0x1b510ad0c
0x46 0100110|101010010010|01010110001010|011 0x4d524ac53
0x47 1110101|100110110111|01011000011010|100 0xeb36eb0d4
0x48 0001010|100111000000|01010111100110|101 0x15380af35
0x49 0010110|100111000110|01110110011011|010 0x2d38cecda
0x4a 0001000|111000010100|10000000011101|011 0x11c2900eb
0x4b 0101001|111000111000|01011110101000|100 0x53c70bd44
0x4c 0100110|111000111000|01110101011001|111 0x4dc70eacf
0x4d 0000101|100011110001|01100011110111|010 0x0b1e2c7ba
0x4e 0110010|100100000010|01011001101000|101 0x65204b345
0x4f 0000000|110111010000|01001001010000|001 0x01ba09281
0x50 1101001|100000000010|01101000010011|110 0xd3004d09e
0x51 0011000|110101101110|01111000100010|001 0x31adcf111
0x52 1110100|100000000110|01011011001111|001 0xe900cb679
0x53 1110011|100000000110|01100100000001|001 0xe700cc809
0x54 1111000|100000001001|01111100101010|010 0xf1012f952
0x55 0010000|110100010000|01010111001111|101 0x21a20ae7d
0x56 0010010|110100010101|01111101110010|010 0x25a2afb92
0x57 0000101|110100011101|01010111100111|100 0x0ba3aaf3c
0x58 0001000|100000001111|01111000010010|010 0x1101ef092
BX = 110 Event : 7
0x00 0010001|011111101110|01100001010110|001 0x22fdcc2b1
0x01 0001001|011111110010|01011110100100|101 0x12fe4bd25
0x02 0011001|011111011011|01001111011000|101 0x32fb69ec5
0x03 0100000|001011100001|01101011010010|101 0x405c2d695
0x04 0100000|001011100001|01110010101110|000 0x405c2e570
0x05 0010100|001011101010|01101011001001|110 0x285d4d64e
0x06 0000111|001011110011|01110001111100|100 0x0e5e6e3e4
0x07 1110011|001100000001|01111010100110|010 0xe6602f532
