BX = 000 Event : 1
BX = 001 Event : 2
0x00 0000011|0000010|00111100101101|001110100111|1111001101|000100100  0x03047969d3f9a24
BX = 010 Event : 3
0x00 0000011|0001111|00111001100111|011011100010|1111010100|001000101  0x031e733b717a845
0x01 0000011|0010010|00111001101101|011011011110|1111010100|001000100  0x0324736b6f7a844
BX = 011 Event : 4
BX = 100 Event : 5
0x00 0000011|0000000|00100101000110|011010100101|0001001111|110111001  0x03004a335289fb9
BX = 101 Event : 6
BX = 110 Event : 7
0x00 0000011|0001101|00100001010000|011000101000|0001010101|110111100  0x031a4283140abbc
0x01 0000011|0001110|00101010100000|011001101001|0001000100|110111001  0x031c550334889b9
0x02 0000011|0001111|00101110111000|010100001110|0000111100|111001101  0x031e5dc287079cd
0x03 0000011|0010000|00101111001001|010100000110|0000111100|111001101  0x03205e4a83079cd
0x04 0000011|0010011|00110111001000|011011011010|0000110110|110111010  0x03266e436d06dba
BX = 111 Event : 8
BX = 000 Event : 9
BX = 001 Event : 10
0x00 0000011|0010000|00100111110101|010111111011|0001010000|110111110  0x03204faafd8a1be
0x01 0000011|0010001|00100111101110|010111110010|0001010000|110111110  0x03224f72f90a1be
0x02 0000011|0011000|00111110011100|010100000110|0000110011|111001110  0x03307ce283067ce
0x03 0000011|0011001|00111101001100|010100000110|0000110101|111001110  0x03327a628306bce
